"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"Codigo";"Sigla";"Nome";"DataIns";"DataAlt";"RespAlt"
66808468.00;0;0;0;0;636;"SAPEZAL";"Sapezal Energia S.A";11/2/2020 00:00:00;;8
66808469.00;0;0;0;0;754;"PRIMAVERA";"Primavera Energia S.A";11/2/2020 00:00:00;;8
66808470.00;0;0;0;0;755;"LEÃOBRANCO";"Leão Branco Geração de Energia Ltda.";11/2/2020 00:00:00;;8
66808471.00;0;0;0;0;366;"MORRO GRANDE";"Hidrelétrica Morro Grande Ltda.";11/2/2020 00:00:00;;8
66808472.00;0;0;0;0;202;"UFC";"UFC Engenharia";11/2/2020 00:00:00;;8
66808473.00;0;0;0;0;1056;"ENEL GREEN";"Enel Green Power Paranapanema S.A.";11/2/2020 00:00:00;;8
66808474.00;0;0;0;0;1114;"SUDOESTE";"Sudoeste Energia Ltda.";11/2/2020 00:00:00;;8
66808475.00;0;0;0;0;1123;"SZO";"SZO Empreendimentos Ltda.";11/2/2020 00:00:00;;8
66808476.00;0;0;0;0;471;"ARATU";"Aratu Geração S.A";11/2/2020 00:00:00;;8
66808477.00;0;0;0;0;1138;"ENERVIX";"Enervix Energias do Espiríto Santo";11/2/2020 00:00:00;;8
66808478.00;0;0;0;0;99;"OUTRAS";;11/2/2020 00:00:00;;8
66808479.00;0;0;0;0;1049;"CERCAR";"Cooperativa de Eletrificação e Desenvolvimento Econômico de Marechal Cândido Rondon";11/2/2020 00:00:00;;8
66808480.00;0;0;0;0;1122;"SARGENTO";"Rio Sargento Energia S.A.";11/2/2020 00:00:00;;8
66808481.00;0;0;0;0;1018;"DORES";"PCH Dores de Guanhães S.A.";11/2/2020 00:00:00;;8
66808482.00;0;0;0;0;1013;"AGUALIMPAMG";"Água Limpa Energia S.A. (MG)";11/2/2020 00:00:00;;8
66808483.00;0;0;0;0;1014;"SAVANA";"Savana Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808484.00;0;0;0;0;1015;"PHOENIX";"Phoenix Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808485.00;0;0;0;0;1016;"LAGOA AZUL";"Lagoa Azul Energética S.A.";11/2/2020 00:00:00;;8
66808486.00;0;0;0;0;1017;"SINOP";"Companhia Energética Sinop S.A.";11/2/2020 00:00:00;;8
66808487.00;0;0;0;0;1019;"JACARÉ";"PCH Jacaré S.A.";11/2/2020 00:00:00;;8
66808488.00;0;0;0;0;1020;"FORTUNA";"PCH Fortuna ll S.A.";11/2/2020 00:00:00;;8
66808489.00;0;0;0;0;1021;"SENHORA";"PCH Senhora do Porto S.A.";11/2/2020 00:00:00;;8
66808490.00;0;0;0;0;1022;"VIBRAL";"Construtora Vibral Ltda.";11/2/2020 00:00:00;;8
66808491.00;0;0;0;0;1023;"LAJEADO";"Hidroelétrica Lajeado Ltda.";11/2/2020 00:00:00;;8
66808492.00;0;0;0;0;1024;"TIJOÁ";"Tijoa Participações e Investimentos S.A.";11/2/2020 00:00:00;;8
66808493.00;0;0;0;0;1025;"VERDE 02";"Verde 02 Energética Ltda.";11/2/2020 00:00:00;;8
66808494.00;0;0;0;0;1026;"LAJES";"Lajes Energia S.A.";11/2/2020 00:00:00;;8
66808495.00;0;0;0;0;1027;"TAMBORIL";"Tamboril Energética S.A.";11/2/2020 00:00:00;;8
66808496.00;0;0;0;0;1028;"CARNAÚBA";"Carnaúba Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808497.00;0;0;0;0;950;"ASSET";"Asset Allocation Assessoria e Participações Ltda.";11/2/2020 00:00:00;;8
66808498.00;0;0;0;0;951;"CIMAG";"Cimento Portland Mato Grosso S.A.";11/2/2020 00:00:00;;8
66808499.00;0;0;0;0;952;"SERVENG";"Serveng Civilsan S.A. - Empresas Associadas de Engenharia";11/2/2020 00:00:00;;8
66808500.00;0;0;0;0;815;"SANTAFÉ";"Santa Fé Energética Ltda.";11/2/2020 00:00:00;;8
66808501.00;0;0;0;0;188;"FEPAM-RS";"Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS";11/2/2020 00:00:00;;8
66808502.00;0;0;0;0;1150;"SÃO PATRÍCIO";"Companhia São Patrício de Geração e Transmissão de Energia Elétrica - CSPG&T";11/2/2020 00:00:00;;8
66808503.00;0;0;0;0;1060;"CEMIG SUL";"CEMIG Geração Sul S.A.";11/2/2020 00:00:00;;8
66808504.00;0;0;0;0;1061;"CEMIG LESTE";"CEMIG  Geração Leste S.A.";11/2/2020 00:00:00;;8
66808505.00;0;0;0;0;1139;"DESERTO";"Central Geradora Hidroelétrica Santana do Deserto Ltda.";11/2/2020 00:00:00;;8
66808506.00;0;0;0;0;1140;"INGÁ-MIRIM";"Ingá-Mirim Energia S.A.";11/2/2020 00:00:00;;8
66808507.00;0;0;0;0;1141;"PALMEIRAS";"Central Hidrelétrica Palmeiras do Tocantins Ltda.";11/2/2020 00:00:00;;8
66808508.00;0;0;0;0;1142;"RIO DAS PEDRAS";"Energética Rio das Pedras SPE Ltda.";11/2/2020 00:00:00;;8
66808509.00;0;0;0;0;1143;"C2LG GERAÇÃO";"C2LG Geração de Energia Ltda.";11/2/2020 00:00:00;;8
66808510.00;0;0;0;0;1144;"SUCURI";"Central Hidrelétrica Sucuri Ltda.";11/2/2020 00:00:00;;8
66808511.00;0;0;0;0;1145;"MAFRÁS ENERGIA";"Mafrás Energia e Reflorestamento Ltda.";11/2/2020 00:00:00;;8
66808512.00;0;0;0;0;1146;"SIRIVERA";"Central Hidrelétrica Sirivera Ltda.";11/2/2020 00:00:00;;8
66808513.00;0;0;0;0;1147;"MÉDIO GARCIA";"Médio Garcia Hidrelétrica S.A.";11/2/2020 00:00:00;;8
66808514.00;0;0;0;0;1148;"PORTO";"Porto Energética Ltda.";11/2/2020 00:00:00;;8
66808515.00;0;0;0;0;1149;"PARAÍSO";"Hidrelétrica Paraíso SPE Ltda.";11/2/2020 00:00:00;;8
66808516.00;0;0;0;0;250;"UNB";"Universidade de Brasília";11/2/2020 00:00:00;;8
66808517.00;0;0;0;0;1055;"ALTESO";"Alteso Geração e Comercialização de Energia Ltda.";11/2/2020 00:00:00;;8
66808518.00;0;0;0;0;1155;"CHEROBIM";"SPE Cherobim Energia S.A.";11/2/2020 00:00:00;;8
66808519.00;0;0;0;0;501;"RINCÃOSÃOMIGUEL";"Rincão São Miguel Energética S/A";11/2/2020 00:00:00;;8
66808520.00;0;0;0;0;506;"QUEVEDOS";"Quevedos Energética S/A";11/2/2020 00:00:00;;8
66808521.00;0;0;0;0;507;"GUASSUPI";"Salto do Guassupi Energética S/A";11/2/2020 00:00:00;;8
66808522.00;0;0;0;0;530;"C TABOCA";"Centrais Elétricas Taboca Ltda.";11/2/2020 00:00:00;;8
66808523.00;0;0;0;0;584;"OSWALDO";"Oswaldo Vicintin PCH Ltda";11/2/2020 00:00:00;;8
66808524.00;0;0;0;0;618;"SPVR";"S.P.V.R. Geração e Comercialização de Energia Elétrica Ltda.";11/2/2020 00:00:00;;8
66808525.00;0;0;0;0;637;"AGROENERGÉTICA";"Agroenergética Mato Grosso Ltda";11/2/2020 00:00:00;;8
66808526.00;0;0;0;0;638;"GARÇA BRANCA";"Garça Branca Energética S/A";11/2/2020 00:00:00;;8
66808527.00;0;0;0;0;680;"PAINEL";"Painel Energética S/A";11/2/2020 00:00:00;;8
66808528.00;0;0;0;0;681;"BCENG";"Brasil Central Engenharia Ltda.";11/2/2020 00:00:00;;8
66808529.00;0;0;0;0;1154;"FOCUS";"Focus Geração de Energia Ltda.";11/2/2020 00:00:00;;8
66808530.00;0;0;0;0;1156;"GALERA";"Rio Galera Energética S.A.";11/2/2020 00:00:00;;8
66808531.00;0;0;0;0;1157;"SILVEIRA III";"Silveira III Energética S.A.";11/2/2020 00:00:00;;8
66808532.00;0;0;0;0;1158;"SANTANA";"Foz do Santana Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808533.00;0;0;0;0;953;"RENOVA";"Fundação Renova";11/2/2020 00:00:00;;8
